District Number,District Name,School Number,School Name,Grade,Group,2014 Total Tested,2014 n Unsatisfactory,2014 % Unsatisfactory,2014 n Partially Proficient,2014 % Partially Proficient,2014 n Proficient,2014 % Proficient,2014 n Advanced,2014 % Advanced,2014 % Proficient and Advanced,2014 n No Score,2014 % No Score
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,INTERNATL SCH,6,F,141,36,25.5,57,40.4,37,26.2,8,5.7,31.9,3,2.1
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,INTERNATL SCH,6,M,141,55,39.0,42,29.8,32,22.7,8,5.7,28.4,4,2.8
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,INTERNATL SCH,7,F,147,54,36.7,51,34.7,33,22.4,7,4.8,27.2,2,1.4
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,INTERNATL SCH,7,M,168,77,45.8,49,29.2,29,17.3,12,7.1,24.4,1,0.6
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,INTERNATL SCH,8,F,123,58,47.2,37,30.1,20,16.3,6,4.9,21.1,2,1.6
0020,ADAMS 12 FIVE STAR SCHOOLS,5814,INTERNATL SCH,8,M,119,65,54.6,35,29.4,14,11.8,3,2.5,14.3,2,1.7
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HS,9,F,245,118,48.2,69,28.2,39,15.9,12,4.9,20.8,7,2.9
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HS,9,M,237,111,46.8,59,24.9,38,16.0,24,10.1,26.2,5,2.1
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HS,10,F,207,110,53.1,56,27.1,31,15.0,5,2.4,17.4,5,2.4
0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HS,10,M,198,97,49.0,64,32.3,27,13.6,4,2.0,15.7,6,3.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANG,9,F,282,79,28.0,95,33.7,81,28.7,26,9.2,37.9,1,0.4
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANG,9,M,248,72,29.0,73,29.4,68,27.4,32,12.9,40.3,3,1.2
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANG,10,F,245,68,27.8,92,37.6,74,30.2,5,2.0,32.2,6,2.4
0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANG,10,M,265,69,26.0,105,39.6,75,28.3,11,4.2,32.5,5,1.9
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MTN VIEW ES,3,F,56,1,1.8,8,14.3,27,48.2,19,33.9,82.1,1,1.8
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MTN VIEW ES,3,M,51,2,3.9,9,17.6,19,37.3,21,41.2,78.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MTN VIEW ES,4,F,51,1,2.0,6,11.8,28,54.9,16,31.4,86.3,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MTN VIEW ES,4,M,48,4,8.3,8,16.7,24,50.0,12,25.0,75.0,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MTN VIEW ES,5,F,63,3,4.8,9,14.3,16,25.4,34,54.0,79.4,1,1.6
0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MTN VIEW ES,5,M,51,4,7.8,7,13.7,15,29.4,19,37.3,66.7,6,11.8
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADW RDG MS,6,F,149,15,10.1,45,30.2,58,38.9,31,20.8,59.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADW RDG MS,6,M,188,27,14.4,53,28.2,56,29.8,52,27.7,57.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADW RDG MS,7,F,156,27,17.3,62,39.7,45,28.8,22,14.1,42.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADW RDG MS,7,M,172,38,22.1,50,29.1,48,27.9,35,20.3,48.3,1,0.6
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADW RDG MS,8,F,148,31,20.9,49,33.1,41,27.7,27,18.2,45.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADW RDG MS,8,M,176,44,25.0,52,29.5,50,28.4,30,17.0,45.5,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ES,3,F,36,9,25.0,7,19.4,17,47.2,3,8.3,55.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ES,3,M,27,6,22.2,8,29.6,4,14.8,9,33.3,48.1,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ES,4,F,28,3,10.7,8,28.6,14,50.0,3,10.7,60.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ES,4,M,39,6,15.4,12,30.8,12,30.8,9,23.1,53.8,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ES,5,F,29,4,13.8,12,41.4,5,17.2,8,27.6,44.8,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ES,5,M,33,6,18.2,12,36.4,10,30.3,5,15.2,45.5,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ES,3,F,35,4,11.4,16,45.7,11,31.4,4,11.4,42.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ES,3,M,36,6,16.7,8,22.2,18,50.0,4,11.1,61.1,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ES,4,F,35,12,34.3,15,42.9,7,20.0,1,2.9,22.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ES,4,M,36,7,19.4,15,41.7,14,38.9,0,0.0,38.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ES,5,F,35,9,25.7,14,40.0,10,28.6,2,5.7,34.3,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ES,5,M,33,7,21.2,12,36.4,11,33.3,3,9.1,42.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MS,6,F,147,32,21.8,64,43.5,40,27.2,11,7.5,34.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MS,6,M,159,41,25.8,55,34.6,45,28.3,17,10.7,39.0,1,0.6
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MS,7,F,112,33,29.5,47,42.0,22,19.6,10,8.9,28.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MS,7,M,146,43,29.5,54,37.0,42,28.8,7,4.8,33.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MS,8,F,126,42,33.3,41,32.5,26,20.6,14,11.1,31.7,3,2.4
0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MS,8,M,124,42,33.9,33,26.6,27,21.8,19,15.3,37.1,3,2.4
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HS,9,F,248,108,43.5,85,34.3,35,14.1,18,7.3,21.4,2,0.8
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HS,9,M,270,96,35.6,89,33.0,42,15.6,41,15.2,30.7,2,0.7
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HS,10,F,209,110,52.6,69,33.0,24,11.5,0,0.0,11.5,6,2.9
0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HS,10,M,239,117,49.0,76,31.8,38,15.9,2,0.8,16.7,6,2.5
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,3,F,43,1,2.3,8,18.6,20,46.5,14,32.6,79.1,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,3,M,56,1,1.8,4,7.1,27,48.2,24,42.9,91.1,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,4,F,63,2,3.2,11,17.5,31,49.2,19,30.2,79.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,4,M,36,0,0.0,3,8.3,16,44.4,17,47.2,91.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,5,F,49,0,0.0,9,18.4,22,44.9,18,36.7,81.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,5,M,50,3,6.0,6,12.0,20,40.0,21,42.0,82.0,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,6,F,47,2,4.3,7,14.9,27,57.4,11,23.4,80.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,6,M,62,2,3.2,12,19.4,31,50.0,17,27.4,77.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,7,F,56,3,5.4,13,23.2,22,39.3,18,32.1,71.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,7,M,52,1,1.9,17,32.7,13,25.0,21,40.4,65.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,8,F,44,4,9.1,12,27.3,13,29.5,15,34.1,63.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDG,8,M,61,3,4.9,10,16.4,25,41.0,23,37.7,78.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIR HLS ES,3,F,45,3,6.7,2,4.4,24,53.3,16,35.6,88.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIR HLS ES,3,M,39,1,2.6,6,15.4,10,25.6,22,56.4,82.1,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIR HLS ES,4,F,48,1,2.1,5,10.4,28,58.3,14,29.2,87.5,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIR HLS ES,4,M,34,2,5.9,2,5.9,21,61.8,9,26.5,88.2,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIR HLS ES,5,F,43,6,14.0,3,7.0,13,30.2,21,48.8,79.1,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIR HLS ES,5,M,53,5,9.4,9,17.0,23,43.4,16,30.2,73.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK,3,F,69,1,1.4,6,8.7,29,42.0,33,47.8,89.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK,3,M,53,1,1.9,10,18.9,20,37.7,22,41.5,79.2,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK,4,F,58,2,3.4,4,6.9,21,36.2,31,53.4,89.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK,4,M,65,5,7.7,4,6.2,25,38.5,31,47.7,86.2,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK,5,F,55,0,0.0,8,14.5,24,43.6,23,41.8,85.5,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK,5,M,53,1,1.9,6,11.3,16,30.2,29,54.7,84.9,1,1.9
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SC,3,F,32,0,0.0,8,25.0,20,62.5,4,12.5,75.0,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SC,3,M,19,3,15.8,5,26.3,9,47.4,2,10.5,57.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SC,4,F,29,1,3.4,6,20.7,18,62.1,4,13.8,75.9,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SC,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SC,5,F,33,2,6.1,7,21.2,15,45.5,9,27.3,72.7,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SC,5,M,16,2,12.5,4,25.0,5,31.3,5,31.3,62.5,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEME,3,F,31,0,0.0,2,6.5,17,54.8,12,38.7,93.5,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEME,3,M,54,3,5.6,8,14.8,23,42.6,20,37.0,79.6,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEME,4,F,30,3,10.0,3,10.0,13,43.3,11,36.7,80.0,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEME,4,M,51,4,7.8,6,11.8,18,35.3,23,45.1,80.4,0,0.0
0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEME,5,F,50,2,4.0,13,26.0,23,46.0,12,24.0,70.0,0,0.0
